id,name,Trim,created_at,updated_at,Check,Insurance Available,,,,,,,
195,Pace University,Pace University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
524,Pacific Lutheran University,Pacific Lutheran University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1124,Pacific Northwest College of Art,Pacific Northwest College of Art,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1695,Pacific Oaks College,Pacific Oaks College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1006,Pacific Union College,Pacific Union College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
447,Pacific University,Pacific University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1393,Pacifica Graduate Institute,Pacifica Graduate Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1372,Paine College,Paine College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
990,Palm Beach Atlantic University,Palm Beach Atlantic University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
697,Palm Beach State College,Palm Beach State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1548,Palo Alto University,Palo Alto University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1615,Pardee RAND Graduate School,Pardee RAND Graduate School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
773,Park University,Park University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1466,Parker University,Parker University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1723,Patten University,Patten University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1649,Paul Quinn College,Paul Quinn College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1284,Paul Smith's College,Paul Smith's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1570,Peirce College,Peirce College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
737,Penn State College of Medicine,Penn State College of Medicine,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
13,Penn State University,Penn State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
972,Pennsylvania Academy of the Fine Arts,Pennsylvania Academy of the Fine Arts,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1623,Pennsylvania College of Art and Design,Pennsylvania College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1735,Pennsylvania College of Health Sciences,Pennsylvania College of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
683,Pennsylvania College of Technology,Pennsylvania College of Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1396,Pensacola State College,Pensacola State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
230,Pepperdine University,Pepperdine University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1413,Peru State College,Peru State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1150,Pfeiffer University,Pfeiffer University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1691,Philander Smith College,Philander Smith College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1721,Phillips Graduate University,Phillips Graduate University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1290,Piedmont College,Piedmont College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1450,Piedmont International University,Piedmont International University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1762,Pillar College,Pillar College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1276,Pine Manor College,Pine Manor College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
614,Pittsburg State University,Pittsburg State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
512,Pitzer College,Pitzer College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1757,Plaza College,Plaza College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
488,Plymouth State University,Plymouth State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
862,Point Loma Nazarene University,Point Loma Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
859,Point Park University,Point Park University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1539,Point University,Point University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1154,Polk State College,Polk State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
351,Pomona College,Pomona College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1724,Pontifical Faculty of the Immaculate Conception,Pontifical Faculty of the Immaculate Conception,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
104,Portland State University,Portland State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1228,Post University,Post University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
782,Prairie View A&M University,Prairie View A&M University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
376,Pratt Institute,Pratt Institute,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1092,Presbyterian College,Presbyterian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
993,Prescott College,Prescott College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1637,Presentation College,Presentation College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
20,Princeton University,Princeton University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1476,Principia College,Principia College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1793,Providence Christian College,Providence Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
667,Providence College,Providence College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
660,"Purchase College, State University of New York","Purchase College, State University of New York",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
8,Purdue University,Purdue University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
382,Purdue University Fort Wayne,Purdue University Fort Wayne,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
324,Purdue University Global,Purdue University Global,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
779,Purdue University Northwest,Purdue University Northwest,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1543,"Queens College, City University of New York","Queens College, City University of New York",6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
884,Queens University of Charlotte,Queens University of Charlotte,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1099,Quincy University,Quincy University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
302,Quinnipiac University,Quinnipiac University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
328,Radford University,Radford University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
549,Ramapo College of New Jersey,Ramapo College of New Jersey,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1364,Randolph College,Randolph College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1300,Randolph-Macon College,Randolph-Macon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
297,Rasmussen College,Rasmussen College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
336,Reed College,Reed College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
426,Regent University,Regent University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
910,Regis College,Regis College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
455,Regis University,Regis University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1295,Reinhardt University,Reinhardt University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1654,Relay Graduate School of Education,Relay Graduate School of Education,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
98,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1774,Research College of Nursing,Research College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1751,Resurrection University,Resurrection University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
527,Rhode Island College,Rhode Island College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
381,Rhode Island School of Design,Rhode Island School of Design,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
587,Rhodes College,Rhodes College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
76,Rice University,Rice University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1782,Richmont Graduate University,Richmont Graduate University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
520,Rider University,Rider University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
761,Ringling College of Art and Design,Ringling College of Art and Design,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1065,Ripon College,Ripon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1076,Rivier University,Rivier University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
774,Roanoke College,Roanoke College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
788,Robert Morris University,Robert Morris University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1292,Robert Morris University Illinois,Robert Morris University Illinois,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1104,Roberts Wesleyan College,Roberts Wesleyan College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1365,Rochester College,Rochester College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
85,Rochester Institute of Technology,Rochester Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1311,Rockford University,Rockford University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1123,Rockhurst University,Rockhurst University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1235,Rocky Mountain College,Rocky Mountain College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1209,Rocky Mountain College of Art and Design,Rocky Mountain College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1770,Rocky Mountain University of Health Professions,Rocky Mountain University of Health Professions,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1581,Rocky Vista University,Rocky Vista University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
615,Roger Williams University,Roger Williams University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
935,Rogers State University,Rogers State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
470,Rollins College,Rollins College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
570,Roosevelt University,Roosevelt University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
974,Rosalind Franklin University of Medicine and Science,Rosalind Franklin University of Medicine and Science,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
467,Rose-Hulman Institute of Technology,Rose-Hulman Institute of Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1524,Roseman University of Health Sciences,Roseman University of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1282,Rosemont College,Rosemont College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
241,Rowan University,Rowan University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
786,Rush University,Rush University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1642,Rust College,Rust College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
33,"Rutgers, The State University of New Jersey","Rutgers, The State University of New Jersey",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
476,Sacred Heart University,Sacred Heart University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
661,Saginaw Valley State University,Saginaw Valley State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
802,Saint Ambrose University,Saint Ambrose University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
646,Saint Anselm College,Saint Anselm College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1798,Saint Anthony College of Nursing,Saint Anthony College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1756,Saint Augustine College,Saint Augustine College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1807,Saint Francis Medical Center College of Nursing,Saint Francis Medical Center College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1170,Saint Francis University,Saint Francis University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1527,Saint Johns River State College,Saint Johns River State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1218,Saint Joseph's College of Maine,Saint Joseph's College of Maine,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
456,Saint Joseph's University,Saint Joseph's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
708,Saint Leo University,Saint Leo University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
167,Saint Louis University,Saint Louis University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1758,Saint Luke's College of Health Sciences,Saint Luke's College of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
914,Saint Martin's University,Saint Martin's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1302,Saint Mary-of-the-Woods College,Saint Mary-of-the-Woods College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
901,Saint Mary's College,Saint Mary's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
536,Saint Mary's College of California,Saint Mary's College of California,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
673,Saint Mary's University of Minnesota,Saint Mary's University of Minnesota,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
601,Saint Michael's College,Saint Michael's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1128,Saint Peter's University,Saint Peter's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1046,Saint Vincent College,Saint Vincent College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
898,Saint Xavier University,Saint Xavier University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1268,Salem College,Salem College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1669,Salem International University,Salem International University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
563,Salem State University,Salem State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
591,Salisbury University,Salisbury University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1489,Salus University,Salus University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
923,Salve Regina University,Salve Regina University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
289,Sam Houston State University,Sam Houston State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
497,Samford University,Samford University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
969,Samuel Merritt University,Samuel Merritt University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1578,San Diego Christian College,San Diego Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
87,San Diego State University,San Diego State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
885,San Francisco Art Institute,San Francisco Art Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1190,San Francisco Conservatory of Music,San Francisco Conservatory of Music,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
111,San Francisco State University,San Francisco State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1754,San Joaquin College of Law,San Joaquin College of Law,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
100,San Jos̩ State University,San Jos̩ State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
151,Santa Clara University,Santa Clara University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
674,Santa Fe College,Santa Fe College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1697,Santa Fe University of Art and Design,Santa Fe University of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
612,Sarah Lawrence College,Sarah Lawrence College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
255,Savannah College of Art and Design,Savannah College of Art and Design,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1199,Savannah State University,Savannah State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1552,Saybrook University,Saybrook University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1457,Schiller International University,Schiller International University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
477,School of the Art Institute of Chicago,School of the Art Institute of Chicago,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
307,School of Visual Arts,School of Visual Arts,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1519,Schreiner University,Schreiner University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
875,Scripps College,Scripps College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
835,Seattle Central College,Seattle Central College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
473,Seattle Pacific University,Seattle Pacific University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
325,Seattle University,Seattle University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
713,Seminole State College of Florida,Seminole State College of Florida,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
258,Seton Hall University,Seton Hall University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
584,Seton Hill University,Seton Hill University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
598,Sewanee: The University of the South,Sewanee: The University of the South,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1449,Shaw University,Shaw University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1175,Shawnee State University,Shawnee State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
828,Shenandoah University,Shenandoah University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
999,Shepherd University,Shepherd University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
405,Shippensburg University of Pennsylvania,Shippensburg University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1232,Shorter University,Shorter University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
635,Siena College,Siena College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1382,Siena Heights University,Siena Heights University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1331,Sierra Nevada College,Sierra Nevada College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1571,Silver Lake College of the Holy Family,Silver Lake College of the Holy Family,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
367,Simmons University,Simmons University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
877,Simpson College,Simpson College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1540,Simpson University,Simpson University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
803,SIT Graduate Institute,SIT Graduate Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
422,Skidmore College,Skidmore College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
616,Slippery Rock University of Pennsylvania,Slippery Rock University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
221,Smith College,Smith College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1299,Snow College,Snow College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1718,Sofia University,Sofia University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1135,Soka University of America,Soka University of America,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
243,Sonoma State University,Sonoma State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1089,South Carolina State University,South Carolina State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1440,South College,South College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
723,South Dakota School of Mines and Technology,South Dakota School of Mines and Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
526,South Dakota State University,South Dakota State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1710,South Georgia State College,South Georgia State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1078,South Texas College,South Texas College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1037,South Texas College of Law,South Texas College of Law,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
698,South University,South University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
475,Southeast Missouri State University,Southeast Missouri State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1786,Southeastern Baptist College,Southeastern Baptist College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
522,Southeastern Louisiana University,Southeastern Louisiana University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1141,Southeastern Oklahoma State University,Southeastern Oklahoma State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
951,Southeastern University,Southeastern University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
799,Southern Adventist University,Southern Adventist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1007,Southern Arkansas University,Southern Arkansas University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1015,Southern California Institute of Architecture,Southern California Institute of Architecture,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1526,Southern College of Optometry,Southern College of Optometry,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
619,Southern Connecticut State University,Southern Connecticut State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
211,Southern Illinois University Carbondale,Southern Illinois University Carbondale,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
284,Southern Illinois University Edwardsville,Southern Illinois University Edwardsville,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
134,Southern Methodist University,Southern Methodist University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
871,Southern Nazarene University,Southern Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
164,Southern New Hampshire University,Southern New Hampshire University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
634,Southern Oregon University,Southern Oregon University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
962,Southern University and A&M College,Southern University and A&M College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1442,Southern University at New Orleans,Southern University at New Orleans,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1630,Southern University Law Center,Southern University Law Center,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
581,Southern Utah University,Southern Utah University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1529,Southern Vermont College,Southern Vermont College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1547,Southern Virginia University,Southern Virginia University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1403,Southern Wesleyan University,Southern Wesleyan University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1351,Southwest Baptist University,Southwest Baptist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
978,Southwest Minnesota State University,Southwest Minnesota State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1783,Southwest University of Visual Arts,Southwest University of Visual Arts,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1142,Southwestern Adventist University,Southwestern Adventist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1298,Southwestern Assemblies of God University,Southwestern Assemblies of God University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1750,Southwestern Christian University,Southwestern Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1023,Southwestern College,Southwestern College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1729,"Southwestern College, Santa Fe","Southwestern College, Santa Fe",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1067,Southwestern Law School,Southwestern Law School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1133,Southwestern Oklahoma State University,Southwestern Oklahoma State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
647,Southwestern University,Southwestern University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1223,Spalding University,Spalding University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
707,Spelman College,Spelman College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
915,Spring Arbor University,Spring Arbor University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
997,Spring Hill College,Spring Hill College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
861,Springfield College,Springfield College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1665,St Andrews University,St Andrews University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
824,St John's College,St John's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
544,St Petersburg College,St Petersburg College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
813,St Thomas University,St Thomas University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1017,St. Augustine's University,St. Augustine's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
681,St. Bonaventure University,St. Bonaventure University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
605,St. Catherine University,St. Catherine University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
339,St. Cloud State University,St. Cloud State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
508,St. Edward's University,St. Edward's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1297,St. Francis College,St. Francis College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1722,St. Gregory's University,St. Gregory's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
745,St. John Fisher College,St. John Fisher College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
292,St. John's University,St. John's University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1347,St. Joseph's College,St. Joseph's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
543,St. Lawrence University,St. Lawrence University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1767,St. Louis Christian College,St. Louis Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1109,St. Louis College of Pharmacy,St. Louis College of Pharmacy,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1813,St. Louis University,St. Louis University,9/8/19 1:54,9/8/19 1:54,#N/A,No,,,,,,,
821,St. Mary's College of Maryland,St. Mary's College of Maryland,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
